trip_id,employee_id,dept,origin,destination,booking_date,travel_date,airline,fare,hotel_name,hotel_city,hotel_rate,is_preferred_airline,is_preferred_hotel,policy_route_cap
671,EMP0094,HR,BLR,BOM,2025-11-15,2025-11-17,Vistara,10788,Marriott,BOM,8933,True,True,8000
672,EMP0052,Marketing,BLR,BOM,2025-11-12,2025-11-20,IndiGo,8327,Taj,BOM,7296,True,True,8000
673,EMP0097,Engineering,BLR,DEL,2025-11-25,2025-11-28,SpiceJet,9202,OYO,DEL,9295,False,False,9000
674,EMP0107,Marketing,MAA,BLR,2025-11-05,2025-11-15,SpiceJet,6234,Lemon Tree,BLR,7667,False,False,7000
675,EMP0048,HR,BLR,BOM,2025-12-07,2025-12-15,IndiGo,7242,Taj,BOM,5836,True,True,8000
676,EMP0092,Engineering,DEL,BLR,2025-12-27,2025-12-27,Vistara,10805,Lemon Tree,BLR,6757,True,False,9000
677,EMP0039,Engineering,MAA,BLR,2025-12-04,2025-12-14,Akasa Air,6442,Taj,BLR,10891,False,True,7000
678,EMP0013,Finance,BLR,MAA,2026-01-07,2026-01-21,Vistara,6740,Marriott,MAA,4933,True,True,7000
679,EMP0060,Engineering,BLR,BOM,2026-01-28,2026-02-05,IndiGo,6932,Taj,BOM,6571,True,True,8000
680,EMP0059,Finance,MAA,BLR,2026-01-22,2026-02-01,Vistara,7118,ITC,BLR,6124,True,True,7000
681,EMP0014,Finance,MAA,BLR,2025-10-16,2025-10-23,SpiceJet,4937,Taj,BLR,7769,False,True,7000
682,EMP0112,HR,BLR,MAA,2025-12-12,2025-12-22,Akasa Air,5910,Treebo,MAA,11141,False,False,7000
683,EMP0025,Sales,BLR,DEL,2026-01-17,2026-01-18,IndiGo,9184,ITC,DEL,10853,True,True,9000
684,EMP0060,Engineering,DEL,BLR,2025-12-14,2025-12-14,IndiGo,12619,ITC,BLR,7973,True,True,9000
685,EMP0111,Finance,MAA,BLR,2025-11-14,2025-11-21,Vistara,7222,Treebo,BLR,6749,True,False,7000
686,EMP0092,Finance,DEL,BLR,2026-02-03,2026-02-06,Akasa Air,8931,Treebo,BLR,4932,False,False,9000
687,EMP0076,HR,BLR,MAA,2026-02-03,2026-02-13,Air India,6161,OYO,MAA,8694,True,False,7000
688,EMP0054,Finance,BLR,DEL,2025-12-21,2025-12-23,SpiceJet,9038,OYO,DEL,8653,False,False,9000
689,EMP0029,HR,BLR,MAA,2025-11-19,2025-12-03,SpiceJet,7372,ITC,MAA,7197,False,True,7000
690,EMP0107,Marketing,DEL,BLR,2026-01-30,2026-01-31,Akasa Air,9693,ITC,BLR,6305,False,True,9000
691,EMP0063,Sales,DEL,BLR,2026-02-15,2026-02-18,Vistara,7784,ITC,BLR,6136,True,True,9000
692,EMP0021,Engineering,MAA,BLR,2025-10-18,2025-10-25,Vistara,5219,Lemon Tree,BLR,9181,True,False,7000
693,EMP0044,Marketing,BLR,DEL,2026-01-25,2026-01-27,Air India,13434,OYO,DEL,9404,True,False,9000
694,EMP0097,Sales,BLR,DEL,2026-01-29,2026-01-29,Akasa Air,10664,Taj,DEL,8964,False,True,9000
695,EMP0057,HR,DEL,BLR,2026-01-22,2026-01-22,Air India,11677,OYO,BLR,13219,True,False,9000
696,EMP0061,Marketing,BOM,DEL,2025-12-20,2025-12-24,IndiGo,7216,Marriott,DEL,6954,True,True,8500
697,EMP0032,Engineering,MAA,BLR,2025-12-06,2025-12-13,Air India,6057,Lemon Tree,BLR,9973,True,False,7000
698,EMP0088,Marketing,BLR,DEL,2025-12-15,2025-12-16,IndiGo,14802,OYO,DEL,6042,True,False,9000
699,EMP0005,Engineering,MAA,BLR,2025-10-14,2025-10-28,Akasa Air,6074,Marriott,BLR,8535,False,True,7000
700,EMP0093,Marketing,BOM,DEL,2025-10-16,2025-10-22,Akasa Air,9079,Treebo,DEL,9133,False,False,8500
701,EMP0080,HR,BLR,MAA,2025-12-02,2025-12-16,Vistara,6032,OYO,MAA,6633,True,False,7000
702,EMP0050,Engineering,MAA,BLR,2025-12-19,2025-12-29,Air India,6332,Taj,BLR,6791,True,True,7000
703,EMP0021,Sales,BLR,DEL,2026-02-09,2026-02-11,Air India,13840,Marriott,DEL,7055,True,True,9000
704,EMP0065,Marketing,BLR,DEL,2025-10-27,2025-10-27,SpiceJet,9209,Marriott,DEL,5934,False,True,9000
705,EMP0075,HR,BLR,MAA,2026-01-29,2026-02-12,Akasa Air,5554,Treebo,MAA,10445,False,False,7000
706,EMP0067,Engineering,BLR,DEL,2025-11-30,2025-12-01,Vistara,8738,Lemon Tree,DEL,4800,True,False,9000
707,EMP0017,Finance,BLR,BOM,2025-12-15,2025-12-17,Vistara,9297,OYO,BOM,9126,True,False,8000
708,EMP0082,Finance,DEL,BLR,2026-01-14,2026-01-17,SpiceJet,8471,ITC,BLR,5059,False,True,9000
709,EMP0066,HR,BLR,DEL,2026-01-16,2026-01-17,SpiceJet,7361,Lemon Tree,DEL,5869,False,False,9000
710,EMP0016,Marketing,MAA,BLR,2025-11-20,2025-11-27,Akasa Air,5229,ITC,BLR,7067,False,True,7000
711,EMP0063,Sales,BLR,BOM,2025-10-31,2025-11-08,IndiGo,8444,Marriott,BOM,10919,True,True,8000
712,EMP0009,Sales,DEL,BLR,2025-12-19,2025-12-21,Akasa Air,12731,Lemon Tree,BLR,12960,False,False,9000
713,EMP0098,Finance,BLR,MAA,2025-12-10,2025-12-17,Vistara,7139,Taj,MAA,7355,True,True,7000
714,EMP0116,Finance,BOM,DEL,2025-12-27,2025-12-29,SpiceJet,7765,OYO,DEL,4924,False,False,8500
715,EMP0091,Marketing,MAA,BLR,2026-01-04,2026-01-11,Akasa Air,5438,Taj,BLR,8725,False,True,7000
716,EMP0073,HR,BLR,BOM,2026-01-17,2026-01-25,Akasa Air,5984,Taj,BOM,5472,False,True,8000
717,EMP0036,Engineering,BLR,BOM,2026-01-27,2026-02-04,IndiGo,7541,Treebo,BOM,5012,True,False,8000
718,EMP0044,Finance,BLR,BOM,2025-12-11,2025-12-13,Akasa Air,7690,Marriott,BOM,10490,False,True,8000
719,EMP0033,Sales,BLR,BOM,2025-11-21,2025-11-29,Air India,7566,Taj,BOM,4222,True,True,8000
720,EMP0039,Finance,BLR,DEL,2025-11-29,2025-11-30,SpiceJet,9993,Marriott,DEL,4424,False,True,9000
721,EMP0097,HR,MAA,BLR,2025-11-10,2025-11-20,Akasa Air,6648,Treebo,BLR,11001,False,False,7000
722,EMP0082,Engineering,BLR,DEL,2025-11-24,2025-11-24,Air India,9835,Treebo,DEL,7845,True,False,9000
723,EMP0027,Engineering,BOM,DEL,2025-12-25,2025-12-29,Air India,9188,Treebo,DEL,12999,True,False,8500
724,EMP0107,HR,BOM,DEL,2026-01-08,2026-01-12,IndiGo,9123,Taj,DEL,8897,True,True,8500
725,EMP0088,Finance,BOM,DEL,2026-02-01,2026-02-05,Akasa Air,6906,Treebo,DEL,9789,False,False,8500
726,EMP0051,Sales,BLR,BOM,2026-01-15,2026-01-21,SpiceJet,7553,ITC,BOM,6607,False,True,8000
727,EMP0044,Marketing,BLR,MAA,2025-12-07,2025-12-17,Air India,7652,OYO,MAA,10000,True,False,7000
728,EMP0117,Engineering,BLR,MAA,2026-02-09,2026-02-16,Akasa Air,5573,Lemon Tree,MAA,10850,False,False,7000
729,EMP0098,Finance,MAA,BLR,2025-10-17,2025-10-31,IndiGo,4986,Treebo,BLR,9187,True,False,7000
730,EMP0105,Finance,MAA,BLR,2025-11-25,2025-12-05,Air India,8987,OYO,BLR,6324,True,False,7000
731,EMP0003,Marketing,BLR,MAA,2026-02-01,2026-02-15,Vistara,5151,ITC,MAA,6483,True,True,7000
732,EMP0029,Engineering,DEL,BLR,2025-12-06,2025-12-06,Vistara,12538,Lemon Tree,BLR,7261,True,False,9000
733,EMP0015,Marketing,MAA,BLR,2025-12-14,2025-12-24,Air India,5442,Treebo,BLR,12947,True,False,7000
734,EMP0009,Engineering,BOM,DEL,2026-02-13,2026-02-17,Akasa Air,8609,OYO,DEL,5435,False,False,8500
735,EMP0069,HR,BOM,DEL,2026-01-08,2026-01-16,IndiGo,8129,Lemon Tree,DEL,5557,True,False,8500
736,EMP0109,Finance,BOM,DEL,2025-10-28,2025-11-05,SpiceJet,9591,Marriott,DEL,4384,False,True,8500
737,EMP0054,HR,DEL,BLR,2025-11-30,2025-11-30,SpiceJet,10236,ITC,BLR,5848,False,True,9000
738,EMP0055,Sales,BLR,BOM,2025-11-11,2025-11-15,Vistara,5801,Marriott,BOM,4228,True,True,8000
739,EMP0104,Sales,MAA,BLR,2026-01-17,2026-01-31,Vistara,5592,Marriott,BLR,6791,True,True,7000
740,EMP0106,Marketing,MAA,BLR,2026-01-23,2026-01-30,IndiGo,6634,Treebo,BLR,10947,True,False,7000
741,EMP0005,Finance,BOM,DEL,2026-02-09,2026-02-11,Air India,11185,Taj,DEL,10576,True,True,8500
742,EMP0072,Sales,BOM,DEL,2026-01-29,2026-02-06,SpiceJet,8048,Taj,DEL,8911,False,True,8500
743,EMP0080,Sales,DEL,BLR,2025-12-06,2025-12-09,SpiceJet,8529,Treebo,BLR,4785,False,False,9000
744,EMP0025,Sales,BLR,DEL,2025-10-22,2025-10-22,Akasa Air,10872,ITC,DEL,6911,False,True,9000
745,EMP0093,HR,DEL,BLR,2025-11-12,2025-11-13,Air India,7778,Taj,BLR,6930,True,True,9000
746,EMP0114,HR,BLR,BOM,2025-10-31,2025-11-08,Vistara,6697,Treebo,BOM,4697,True,False,8000
747,EMP0019,Sales,BLR,BOM,2025-12-22,2025-12-24,SpiceJet,7222,Marriott,BOM,4560,False,True,8000
748,EMP0086,Finance,BLR,MAA,2026-01-07,2026-01-17,Akasa Air,5827,OYO,MAA,7996,False,False,7000
749,EMP0021,Sales,DEL,BLR,2026-02-10,2026-02-10,SpiceJet,12414,ITC,BLR,7821,False,True,9000
750,EMP0031,Finance,BLR,MAA,2026-01-17,2026-01-27,SpiceJet,6020,ITC,MAA,4055,False,True,7000
751,EMP0010,Marketing,BLR,DEL,2025-12-31,2025-12-31,Air India,10167,Marriott,DEL,8399,True,True,9000
752,EMP0026,Marketing,BLR,BOM,2025-11-12,2025-11-18,Air India,8312,Marriott,BOM,8143,True,True,8000
753,EMP0117,Sales,BLR,DEL,2026-02-03,2026-02-04,SpiceJet,10352,OYO,DEL,7388,False,False,9000
754,EMP0048,Engineering,MAA,BLR,2026-01-17,2026-01-31,SpiceJet,6530,OYO,BLR,5872,False,False,7000
755,EMP0048,Marketing,MAA,BLR,2025-11-30,2025-12-14,Air India,7036,Taj,BLR,8386,True,True,7000
756,EMP0020,Marketing,BLR,BOM,2025-10-21,2025-10-27,Air India,8698,Treebo,BOM,6960,True,False,8000
757,EMP0102,HR,BLR,DEL,2025-11-08,2025-11-11,Akasa Air,8094,Marriott,DEL,6636,False,True,9000
758,EMP0068,Finance,BLR,MAA,2025-12-13,2025-12-23,Vistara,6022,Treebo,MAA,10494,True,False,7000
759,EMP0115,Engineering,DEL,BLR,2026-02-07,2026-02-08,SpiceJet,10115,ITC,BLR,7064,False,True,9000
760,EMP0011,Engineering,BLR,DEL,2025-11-24,2025-11-27,Akasa Air,8571,Marriott,DEL,6755,False,True,9000
761,EMP0060,Finance,DEL,BLR,2025-12-04,2025-12-07,Vistara,7676,Marriott,BLR,5915,True,True,9000
762,EMP0010,Marketing,BLR,DEL,2025-11-27,2025-11-27,Vistara,8507,ITC,DEL,5610,True,True,9000
763,EMP0033,Marketing,BLR,MAA,2026-01-19,2026-02-02,Vistara,6875,ITC,MAA,8449,True,True,7000
764,EMP0002,Marketing,BOM,DEL,2026-01-28,2026-02-03,SpiceJet,8744,Lemon Tree,DEL,4677,False,False,8500
765,EMP0098,Engineering,DEL,BLR,2025-11-18,2025-11-19,Air India,9113,Lemon Tree,BLR,9538,True,False,9000
766,EMP0102,Sales,BOM,DEL,2026-02-02,2026-02-06,SpiceJet,7370,OYO,DEL,12649,False,False,8500
767,EMP0040,Sales,DEL,BLR,2026-01-30,2026-02-01,Vistara,10196,ITC,BLR,8404,True,True,9000
768,EMP0076,Sales,MAA,BLR,2026-01-22,2026-01-29,Air India,7636,ITC,BLR,8654,True,True,7000
769,EMP0078,HR,MAA,BLR,2026-01-29,2026-02-08,SpiceJet,8895,ITC,BLR,10814,False,True,7000
770,EMP0058,Marketing,BLR,DEL,2025-11-11,2025-11-11,Akasa Air,8383,ITC,DEL,8146,False,True,9000
771,EMP0050,Marketing,BLR,BOM,2025-11-13,2025-11-19,Akasa Air,7054,Taj,BOM,5962,False,True,8000
772,EMP0053,Finance,BLR,BOM,2025-10-31,2025-11-04,Akasa Air,9205,Lemon Tree,BOM,5912,False,False,8000
773,EMP0056,Finance,BLR,BOM,2025-12-31,2026-01-06,Akasa Air,7207,ITC,BOM,6256,False,True,8000
774,EMP0019,Finance,BLR,DEL,2026-01-31,2026-02-03,Akasa Air,8193,ITC,DEL,8021,False,True,9000
775,EMP0074,Sales,BLR,MAA,2025-10-22,2025-11-01,SpiceJet,6860,Marriott,MAA,6436,False,True,7000
776,EMP0106,Engineering,DEL,BLR,2025-11-20,2025-11-21,Akasa Air,9547,OYO,BLR,8906,False,False,9000
777,EMP0006,Engineering,BLR,BOM,2025-11-19,2025-11-25,IndiGo,7924,OYO,BOM,9034,True,False,8000
778,EMP0016,Marketing,BLR,DEL,2026-01-25,2026-01-25,Akasa Air,8938,Marriott,DEL,4365,False,True,9000
779,EMP0010,Finance,DEL,BLR,2025-11-30,2025-12-03,Air India,6435,Lemon Tree,BLR,5620,True,False,9000
780,EMP0063,Finance,BLR,DEL,2025-10-30,2025-10-31,SpiceJet,9463,ITC,DEL,4147,False,True,9000
781,EMP0023,Marketing,BLR,DEL,2025-12-25,2025-12-28,Air India,10065,Taj,DEL,7609,True,True,9000
782,EMP0028,Sales,BLR,MAA,2025-12-21,2025-12-28,SpiceJet,5033,OYO,MAA,9875,False,False,7000
783,EMP0115,Sales,DEL,BLR,2026-01-15,2026-01-17,SpiceJet,9422,Taj,BLR,5652,False,True,9000
784,EMP0048,Engineering,BLR,BOM,2025-10-30,2025-11-01,SpiceJet,10528,Taj,BOM,4517,False,True,8000
785,EMP0113,Sales,BLR,MAA,2025-10-28,2025-11-11,Air India,7067,Taj,MAA,8604,True,True,7000
786,EMP0080,Engineering,MAA,BLR,2025-11-30,2025-12-10,IndiGo,5498,ITC,BLR,7570,True,True,7000
787,EMP0002,Finance,BLR,BOM,2025-12-14,2025-12-18,IndiGo,8208,OYO,BOM,7114,True,False,8000
788,EMP0053,Marketing,MAA,BLR,2025-12-16,2025-12-23,Akasa Air,5380,Treebo,BLR,9781,False,False,7000
789,EMP0050,Engineering,BOM,DEL,2025-11-06,2025-11-12,SpiceJet,7089,Taj,DEL,8792,False,True,8500
790,EMP0066,Engineering,MAA,BLR,2025-12-21,2026-01-04,IndiGo,4959,ITC,BLR,5016,True,True,7000
791,EMP0095,Finance,BLR,BOM,2026-01-06,2026-01-08,IndiGo,8083,ITC,BOM,5674,True,True,8000
792,EMP0031,HR,DEL,BLR,2026-01-21,2026-01-23,Air India,12513,Marriott,BLR,7398,True,True,9000
793,EMP0037,Sales,BLR,BOM,2026-01-31,2026-02-06,Vistara,8033,ITC,BOM,6034,True,True,8000
794,EMP0090,Engineering,MAA,BLR,2026-01-30,2026-02-09,Akasa Air,5413,Marriott,BLR,4529,False,True,7000
795,EMP0009,Engineering,BLR,DEL,2026-01-09,2026-01-10,Air India,8472,ITC,DEL,5674,True,True,9000
796,EMP0011,Finance,BLR,MAA,2025-12-09,2025-12-19,Air India,5453,OYO,MAA,9632,True,False,7000
797,EMP0058,Engineering,BOM,DEL,2026-01-31,2026-02-08,IndiGo,7304,Marriott,DEL,7615,True,True,8500
798,EMP0079,Finance,BLR,BOM,2026-01-25,2026-02-02,IndiGo,8927,Lemon Tree,BOM,10794,True,False,8000
799,EMP0033,Finance,DEL,BLR,2025-11-26,2025-11-29,Vistara,8323,Lemon Tree,BLR,7004,True,False,9000
800,EMP0020,Engineering,BLR,DEL,2025-10-20,2025-10-22,SpiceJet,13312,Lemon Tree,DEL,7868,False,False,9000
801,EMP0076,Sales,DEL,BLR,2026-02-11,2026-02-11,IndiGo,11091,Lemon Tree,BLR,7500,True,False,9000
802,EMP0045,HR,BLR,MAA,2025-12-08,2025-12-22,Vistara,5061,OYO,MAA,9122,True,False,7000
803,EMP0005,Marketing,BLR,MAA,2026-01-05,2026-01-19,IndiGo,8259,OYO,MAA,5604,True,False,7000
804,EMP0085,Engineering,BLR,DEL,2025-11-04,2025-11-04,SpiceJet,15781,Lemon Tree,DEL,7835,False,False,9000
805,EMP0089,Marketing,MAA,BLR,2025-12-14,2025-12-28,SpiceJet,5762,Treebo,BLR,4882,False,False,7000
806,EMP0103,Marketing,BLR,BOM,2025-11-20,2025-11-24,SpiceJet,6585,OYO,BOM,11315,False,False,8000
807,EMP0068,Finance,BLR,MAA,2025-11-12,2025-11-26,SpiceJet,5393,ITC,MAA,6398,False,True,7000
808,EMP0015,Finance,MAA,BLR,2026-01-26,2026-02-02,Air India,5065,ITC,BLR,5571,True,True,7000
809,EMP0116,Finance,DEL,BLR,2026-01-09,2026-01-09,Air India,8924,Taj,BLR,8641,True,True,9000
810,EMP0063,Sales,BLR,DEL,2025-10-26,2025-10-28,IndiGo,14121,OYO,DEL,4516,True,False,9000
811,EMP0098,Marketing,DEL,BLR,2025-12-18,2025-12-20,Akasa Air,9799,Lemon Tree,BLR,8194,False,False,9000
812,EMP0086,Finance,DEL,BLR,2026-01-07,2026-01-07,Vistara,10131,Marriott,BLR,7291,True,True,9000
813,EMP0114,Engineering,BLR,DEL,2026-01-06,2026-01-06,Akasa Air,12888,Marriott,DEL,7702,False,True,9000
814,EMP0085,Finance,MAA,BLR,2025-11-28,2025-12-12,Air India,7661,Taj,BLR,8684,True,True,7000
815,EMP0006,Marketing,BLR,MAA,2025-12-09,2025-12-16,Akasa Air,6020,Lemon Tree,MAA,5153,False,False,7000
816,EMP0120,Finance,BLR,MAA,2026-01-24,2026-02-07,IndiGo,5977,OYO,MAA,6521,True,False,7000
817,EMP0101,HR,BLR,DEL,2025-11-03,2025-11-06,IndiGo,9296,Marriott,DEL,10436,True,True,9000
818,EMP0015,Finance,BLR,MAA,2025-12-22,2025-12-29,Air India,5377,ITC,MAA,7088,True,True,7000
819,EMP0004,Engineering,BOM,DEL,2026-02-05,2026-02-13,Vistara,8395,ITC,DEL,5008,True,True,8500
820,EMP0119,HR,BLR,MAA,2026-01-11,2026-01-21,IndiGo,5831,OYO,MAA,10722,True,False,7000
821,EMP0083,Marketing,DEL,BLR,2026-02-11,2026-02-14,Akasa Air,9210,Lemon Tree,BLR,7003,False,False,9000
822,EMP0076,Engineering,BLR,MAA,2026-02-11,2026-02-18,Akasa Air,5256,Marriott,MAA,7114,False,True,7000
823,EMP0001,Marketing,BLR,DEL,2026-01-03,2026-01-04,SpiceJet,9011,Lemon Tree,DEL,5818,False,False,9000
824,EMP0029,Sales,DEL,BLR,2025-10-19,2025-10-22,Vistara,9238,ITC,BLR,5793,True,True,9000
825,EMP0059,Engineering,MAA,BLR,2025-11-19,2025-11-26,IndiGo,5796,Treebo,BLR,5422,True,False,7000
826,EMP0074,Finance,BLR,MAA,2026-01-28,2026-02-04,SpiceJet,6871,Marriott,MAA,9521,False,True,7000
827,EMP0109,Engineering,BLR,MAA,2026-01-16,2026-01-23,Air India,6936,Lemon Tree,MAA,6880,True,False,7000
828,EMP0044,Finance,BLR,MAA,2025-12-10,2025-12-20,SpiceJet,5101,Lemon Tree,MAA,11118,False,False,7000
829,EMP0051,Sales,BLR,BOM,2025-11-29,2025-12-01,Vistara,9796,Lemon Tree,BOM,10941,True,False,8000
830,EMP0096,Engineering,BLR,MAA,2026-01-05,2026-01-12,Vistara,9173,OYO,MAA,5797,True,False,7000
831,EMP0087,Engineering,BLR,DEL,2025-10-31,2025-11-02,SpiceJet,11014,ITC,DEL,6772,False,True,9000
832,EMP0020,Finance,BLR,BOM,2025-10-23,2025-10-25,Air India,9358,Lemon Tree,BOM,8721,True,False,8000
833,EMP0086,Sales,DEL,BLR,2026-02-05,2026-02-08,Vistara,8651,OYO,BLR,7181,True,False,9000
834,EMP0117,HR,BLR,BOM,2025-10-15,2025-10-23,Vistara,7985,OYO,BOM,6114,True,False,8000
835,EMP0090,Finance,BOM,DEL,2025-12-29,2026-01-02,IndiGo,6165,Marriott,DEL,12132,True,True,8500
836,EMP0003,Finance,MAA,BLR,2026-01-19,2026-02-02,Akasa Air,5079,Lemon Tree,BLR,10216,False,False,7000
837,EMP0016,Engineering,BLR,MAA,2026-02-05,2026-02-12,Air India,8143,Treebo,MAA,8601,True,False,7000
838,EMP0021,Sales,MAA,BLR,2025-11-15,2025-11-22,IndiGo,6317,Taj,BLR,12630,True,True,7000
839,EMP0085,Sales,BLR,BOM,2025-11-26,2025-11-28,Akasa Air,9509,Marriott,BOM,6563,False,True,8000
840,EMP0046,HR,MAA,BLR,2025-12-18,2025-12-25,IndiGo,7195,OYO,BLR,5775,True,False,7000
841,EMP0028,Engineering,MAA,BLR,2025-12-23,2025-12-30,Akasa Air,5676,Marriott,BLR,9518,False,True,7000
842,EMP0049,Engineering,DEL,BLR,2025-12-18,2025-12-18,Vistara,10246,OYO,BLR,5442,True,False,9000
843,EMP0082,Engineering,BLR,MAA,2025-11-23,2025-12-07,Akasa Air,5359,Treebo,MAA,8553,False,False,7000
844,EMP0004,HR,BLR,BOM,2025-10-24,2025-10-30,IndiGo,5951,Treebo,BOM,7347,True,False,8000
845,EMP0100,Marketing,BLR,BOM,2026-02-05,2026-02-09,Vistara,5913,Taj,BOM,5820,True,True,8000
846,EMP0014,Sales,BLR,BOM,2025-12-21,2025-12-27,Akasa Air,5905,Lemon Tree,BOM,10942,False,False,8000
847,EMP0078,Sales,BLR,DEL,2025-11-09,2025-11-11,SpiceJet,9974,ITC,DEL,8355,False,True,9000
848,EMP0113,Finance,DEL,BLR,2026-01-03,2026-01-04,Vistara,11526,Taj,BLR,5168,True,True,9000
849,EMP0095,Marketing,BLR,DEL,2026-02-13,2026-02-15,Air India,11140,OYO,DEL,8551,True,False,9000
850,EMP0036,Finance,MAA,BLR,2026-02-04,2026-02-18,Air India,7756,Marriott,BLR,6561,True,True,7000
851,EMP0082,Sales,BLR,DEL,2026-01-21,2026-01-22,IndiGo,9420,ITC,DEL,8037,True,True,9000
852,EMP0002,Finance,BLR,MAA,2025-12-11,2025-12-25,Air India,6293,Lemon Tree,MAA,10111,True,False,7000
853,EMP0079,Engineering,BLR,MAA,2025-10-07,2025-10-21,SpiceJet,6396,OYO,MAA,13392,False,False,7000
854,EMP0022,HR,BLR,BOM,2025-11-10,2025-11-12,Vistara,10038,ITC,BOM,10592,True,True,8000
855,EMP0044,Engineering,MAA,BLR,2026-01-30,2026-02-06,Vistara,6252,Marriott,BLR,4018,True,True,7000
856,EMP0073,Finance,BLR,BOM,2026-02-10,2026-02-16,Akasa Air,8593,Taj,BOM,9612,False,True,8000
857,EMP0059,Marketing,BOM,DEL,2025-12-03,2025-12-05,IndiGo,10375,Marriott,DEL,4830,True,True,8500
858,EMP0026,Sales,MAA,BLR,2025-12-18,2025-12-25,SpiceJet,9349,Taj,BLR,6049,False,True,7000
859,EMP0051,Marketing,BOM,DEL,2025-11-28,2025-12-06,Air India,10344,Treebo,DEL,7967,True,False,8500
860,EMP0056,Sales,BOM,DEL,2026-02-07,2026-02-11,IndiGo,8193,ITC,DEL,6713,True,True,8500
861,EMP0021,Engineering,DEL,BLR,2026-01-12,2026-01-14,IndiGo,10065,Lemon Tree,BLR,5534,True,False,9000
862,EMP0113,Finance,MAA,BLR,2026-01-07,2026-01-21,SpiceJet,5750,ITC,BLR,5274,False,True,7000
863,EMP0002,Engineering,BLR,DEL,2026-01-13,2026-01-15,SpiceJet,11017,Treebo,DEL,8177,False,False,9000
864,EMP0080,Engineering,BLR,MAA,2025-12-18,2025-12-25,Air India,7046,Marriott,MAA,6026,True,True,7000
865,EMP0055,Engineering,DEL,BLR,2026-01-19,2026-01-19,Akasa Air,9717,Treebo,BLR,6756,False,False,9000
866,EMP0025,Engineering,DEL,BLR,2025-10-22,2025-10-23,IndiGo,9644,Taj,BLR,5895,True,True,9000
867,EMP0055,Finance,BLR,DEL,2025-12-22,2025-12-25,IndiGo,6696,Marriott,DEL,6875,True,True,9000
868,EMP0032,Marketing,BLR,DEL,2025-11-13,2025-11-13,IndiGo,10382,Taj,DEL,6295,True,True,9000
869,EMP0013,Finance,BLR,BOM,2025-11-14,2025-11-22,Vistara,7249,Marriott,BOM,8520,True,True,8000
870,EMP0017,Marketing,BOM,DEL,2026-01-17,2026-01-23,Akasa Air,8006,Treebo,DEL,6654,False,False,8500
871,EMP0114,Sales,BLR,BOM,2026-01-07,2026-01-09,IndiGo,11875,Treebo,BOM,6759,True,False,8000
872,EMP0010,HR,MAA,BLR,2025-11-23,2025-12-03,SpiceJet,6393,ITC,BLR,6889,False,True,7000
873,EMP0033,HR,BOM,DEL,2026-02-06,2026-02-12,SpiceJet,8388,OYO,DEL,5213,False,False,8500
874,EMP0065,Sales,BLR,BOM,2025-12-30,2026-01-05,Air India,5745,Marriott,BOM,5558,True,True,8000
875,EMP0051,Finance,BLR,MAA,2025-12-14,2025-12-28,IndiGo,6125,ITC,MAA,8607,True,True,7000
876,EMP0052,HR,BOM,DEL,2025-11-12,2025-11-16,IndiGo,7894,ITC,DEL,4072,True,True,8500
877,EMP0102,HR,DEL,BLR,2025-12-22,2025-12-24,Vistara,9956,ITC,BLR,8370,True,True,9000
878,EMP0006,Engineering,BOM,DEL,2026-02-12,2026-02-16,Vistara,8134,Taj,DEL,5720,True,True,8500
879,EMP0001,Marketing,BLR,MAA,2025-12-27,2026-01-06,Vistara,7549,Taj,MAA,6163,True,True,7000
880,EMP0053,HR,BOM,DEL,2025-11-29,2025-12-01,IndiGo,9303,Marriott,DEL,4128,True,True,8500
881,EMP0112,HR,BLR,DEL,2026-01-18,2026-01-21,Vistara,8583,OYO,DEL,8126,True,False,9000
882,EMP0075,Finance,BLR,BOM,2025-12-13,2025-12-17,SpiceJet,6074,Marriott,BOM,10121,False,True,8000
883,EMP0111,Engineering,BLR,BOM,2025-12-24,2026-01-01,Air India,6502,OYO,BOM,6792,True,False,8000
884,EMP0025,Sales,BLR,BOM,2025-10-22,2025-10-30,Air India,8509,Lemon Tree,BOM,8363,True,False,8000
885,EMP0002,HR,BLR,DEL,2025-12-05,2025-12-08,IndiGo,9275,Taj,DEL,6236,True,True,9000
886,EMP0035,Engineering,BLR,MAA,2025-12-29,2026-01-05,IndiGo,6418,Taj,MAA,4696,True,True,7000
887,EMP0062,HR,DEL,BLR,2026-02-01,2026-02-02,Vistara,9413,Marriott,BLR,6191,True,True,9000
888,EMP0016,Sales,BLR,DEL,2025-11-01,2025-11-03,IndiGo,13306,Treebo,DEL,9226,True,False,9000
889,EMP0029,Finance,BLR,MAA,2026-01-28,2026-02-11,IndiGo,6021,Lemon Tree,MAA,6984,True,False,7000
890,EMP0016,Marketing,BLR,DEL,2026-02-12,2026-02-12,Akasa Air,8739,ITC,DEL,10477,False,True,9000
891,EMP0039,HR,BOM,DEL,2025-12-02,2025-12-04,Vistara,11314,Lemon Tree,DEL,5719,True,False,8500
892,EMP0020,Engineering,BOM,DEL,2025-10-31,2025-11-08,SpiceJet,8659,OYO,DEL,4705,False,False,8500
893,EMP0094,Marketing,BLR,BOM,2025-10-26,2025-11-01,Air India,8056,ITC,BOM,8048,True,True,8000
894,EMP0089,Finance,MAA,BLR,2026-01-16,2026-01-30,Vistara,7145,ITC,BLR,6014,True,True,7000
