expense_id,employee_id,dept,date,category,amount,policy_cat_cap,is_weekend,is_card,receipt_available
4333,EMP0013,Engineering,2025-12-30,Taxi,1354,1500,False,True,True
4334,EMP0009,Engineering,2026-01-10,Taxi,919,1500,True,True,True
4335,EMP0009,Engineering,2026-01-13,Meals,841,1000,False,True,True
4336,EMP0009,Engineering,2026-01-10,Entertainment,1174,1000,True,True,True
4337,EMP0009,Engineering,2026-01-11,Meals,636,1000,True,True,True
4338,EMP0009,Engineering,2026-01-10,Entertainment,1646,1000,True,True,True
4339,EMP0115,Finance,2026-02-06,Taxi,1633,1500,False,False,True
4340,EMP0115,Finance,2026-02-08,Meals,658,1000,True,True,True
4341,EMP0115,Finance,2026-02-06,Hotel,10514,8000,False,False,True
4342,EMP0115,Finance,2026-02-06,Entertainment,771,1000,False,True,True
4343,EMP0115,Finance,2026-02-06,Taxi,988,1500,False,True,True
4344,EMP0114,Sales,2026-02-19,Meals,703,1000,False,True,True
4345,EMP0114,Sales,2026-02-17,Hotel,7388,8000,False,True,True
4346,EMP0114,Sales,2026-02-18,Hotel,8588,8000,False,True,True
4347,EMP0114,Sales,2026-02-18,Hotel,8552,8000,False,True,True
4348,EMP0114,Sales,2026-02-19,Meals,760,1000,False,True,False
4349,EMP0064,Engineering,2025-11-12,Meals,1411,1000,False,True,True
4350,EMP0064,Engineering,2025-11-09,Meals,936,1000,True,True,True
4351,EMP0064,Engineering,2025-11-09,Entertainment,1534,1000,True,True,True
4352,EMP0064,Engineering,2025-11-09,Meals,682,1000,True,True,False
4353,EMP0064,Engineering,2025-11-10,Meals,930,1000,False,True,True
4354,EMP0086,HR,2025-12-03,Taxi,1151,1500,False,False,True
4355,EMP0086,HR,2025-12-05,Taxi,1376,1500,False,True,True
4356,EMP0086,HR,2025-12-06,Hotel,7578,8000,True,False,True
4357,EMP0086,HR,2025-12-06,Hotel,8376,8000,True,False,True
4358,EMP0086,HR,2025-12-04,Meals,882,1000,False,True,True
4359,EMP0118,Finance,2026-01-19,Entertainment,967,1000,False,True,True
4360,EMP0118,Finance,2026-01-22,Hotel,9270,8000,False,True,True
4361,EMP0118,Finance,2026-01-19,Taxi,1277,1500,False,True,True
4362,EMP0118,Finance,2026-01-20,Entertainment,1303,1000,False,True,True
4363,EMP0067,Finance,2026-01-14,Entertainment,792,1000,False,True,True
4364,EMP0067,Finance,2026-01-14,Meals,1013,1000,False,True,False
4365,EMP0067,Finance,2026-01-12,Meals,790,1000,False,True,True
4366,EMP0055,Finance,2025-12-08,Hotel,8710,8000,False,True,True
4367,EMP0055,Finance,2025-12-08,Entertainment,1419,1000,False,False,True
4368,EMP0055,Finance,2025-12-09,Hotel,11051,8000,False,True,True
4369,EMP0055,Finance,2025-12-10,Entertainment,622,1000,False,True,False
4370,EMP0055,Finance,2025-12-08,Hotel,7968,8000,False,True,True
4371,EMP0101,Marketing,2026-01-18,Taxi,1813,1500,True,True,True
4372,EMP0101,Marketing,2026-01-18,Taxi,1418,1500,True,True,True
4373,EMP0083,Marketing,2025-10-29,Hotel,8643,8000,False,True,True
4374,EMP0083,Marketing,2025-10-29,Entertainment,860,1000,False,True,True
4375,EMP0083,Marketing,2025-10-30,Meals,799,1000,False,True,True
4376,EMP0083,Marketing,2025-10-28,Taxi,1209,1500,False,True,True
4377,EMP0007,Finance,2025-12-28,Hotel,5916,8000,True,True,False
4378,EMP0007,Finance,2025-12-28,Hotel,6555,8000,True,False,False
4379,EMP0115,Engineering,2025-12-01,Taxi,1519,1500,False,False,True
4380,EMP0115,Engineering,2025-12-02,Meals,1009,1000,False,False,True
4381,EMP0116,Sales,2025-10-21,Taxi,1437,1500,False,True,True
4382,EMP0116,Sales,2025-10-21,Entertainment,706,1000,False,True,True
4383,EMP0116,Sales,2025-10-24,Taxi,1253,1500,False,True,True
4384,EMP0052,Sales,2025-11-09,Taxi,1094,1500,True,False,True
4385,EMP0052,Sales,2025-11-11,Entertainment,734,1000,False,True,True
4386,EMP0040,Engineering,2026-01-26,Entertainment,869,1000,False,True,True
4387,EMP0040,Engineering,2026-01-23,Entertainment,851,1000,False,True,True
4388,EMP0105,Finance,2026-01-05,Meals,888,1000,False,True,True
4389,EMP0105,Finance,2026-01-05,Taxi,1564,1500,False,True,True
4390,EMP0105,Finance,2026-01-07,Hotel,6049,8000,False,True,True
4391,EMP0105,Finance,2026-01-08,Taxi,1438,1500,False,True,True
4392,EMP0105,Finance,2026-01-08,Entertainment,944,1000,False,True,True
4393,EMP0021,Finance,2025-11-13,Taxi,1027,1500,False,True,True
4394,EMP0021,Finance,2025-11-16,Taxi,1166,1500,True,True,True
4395,EMP0021,Finance,2025-11-16,Taxi,1305,1500,True,False,True
4396,EMP0021,Finance,2025-11-14,Entertainment,934,1000,False,True,True
4397,EMP0110,HR,2025-11-04,Meals,716,1000,False,True,True
4398,EMP0110,HR,2025-11-05,Taxi,1091,1500,False,True,True
4399,EMP0005,Finance,2025-11-06,Entertainment,985,1000,False,True,True
4400,EMP0005,Finance,2025-11-06,Taxi,1154,1500,False,True,True
4401,EMP0005,Finance,2025-11-04,Hotel,5218,8000,False,True,True
4402,EMP0005,Finance,2025-11-03,Meals,679,1000,False,True,True
4403,EMP0005,Finance,2025-11-04,Taxi,1535,1500,False,True,True
4404,EMP0079,Marketing,2026-01-24,Meals,655,1000,True,True,True
4405,EMP0079,Marketing,2026-01-23,Hotel,5154,8000,False,False,True
4406,EMP0079,Marketing,2026-01-24,Hotel,10273,8000,True,True,True
4407,EMP0079,Marketing,2026-01-25,Entertainment,1061,1000,True,True,True
4408,EMP0006,HR,2025-11-12,Entertainment,696,1000,False,True,True
4409,EMP0006,HR,2025-11-09,Hotel,6892,8000,True,True,True
4410,EMP0038,HR,2025-11-21,Entertainment,996,1000,False,True,True
4411,EMP0038,HR,2025-11-18,Entertainment,772,1000,False,True,True
4412,EMP0078,HR,2026-01-02,Meals,952,1000,False,True,False
4413,EMP0078,HR,2026-01-02,Meals,631,1000,False,True,True
4414,EMP0093,Marketing,2025-10-27,Taxi,952,1500,False,True,False
4415,EMP0093,Marketing,2025-10-27,Taxi,1418,1500,False,True,True
4416,EMP0093,Marketing,2025-10-27,Meals,925,1000,False,True,True
4417,EMP0073,Sales,2026-01-29,Meals,1001,1000,False,True,True
4418,EMP0073,Sales,2026-01-28,Entertainment,1503,1000,False,True,True
4419,EMP0073,Sales,2026-01-29,Hotel,8268,8000,False,True,True
4420,EMP0073,Sales,2026-01-29,Taxi,1496,1500,False,True,True
4421,EMP0079,Finance,2026-02-17,Entertainment,1029,1000,False,False,True
4422,EMP0079,Finance,2026-02-16,Entertainment,1122,1000,False,True,True
4423,EMP0047,Engineering,2025-11-28,Entertainment,818,1000,False,True,True
4424,EMP0047,Engineering,2025-11-28,Entertainment,926,1000,False,True,True
4425,EMP0047,Engineering,2025-11-29,Entertainment,940,1000,True,True,True
4426,EMP0039,Engineering,2025-12-18,Hotel,5120,8000,False,True,True
4427,EMP0039,Engineering,2025-12-18,Taxi,2407,1500,False,True,True
4428,EMP0039,Engineering,2025-12-20,Entertainment,1063,1000,True,True,True
4429,EMP0039,Engineering,2025-12-21,Hotel,6714,8000,True,True,True
4430,EMP0054,Finance,2026-01-24,Meals,772,1000,True,True,True
4431,EMP0054,Finance,2026-01-23,Meals,865,1000,False,True,True
4432,EMP0054,Finance,2026-01-24,Hotel,5523,8000,True,True,True
4433,EMP0054,Finance,2026-01-23,Hotel,6617,8000,False,True,True
4434,EMP0054,Finance,2026-01-23,Meals,989,1000,False,False,True
4435,EMP0032,Engineering,2025-11-16,Hotel,7280,8000,True,True,True
4436,EMP0032,Engineering,2025-11-15,Entertainment,942,1000,True,True,True
4437,EMP0032,Engineering,2025-11-17,Taxi,1549,1500,False,False,True
4438,EMP0053,Marketing,2025-12-02,Meals,792,1000,False,True,True
4439,EMP0053,Marketing,2025-12-01,Meals,1028,1000,False,True,True
4440,EMP0107,HR,2025-10-29,Meals,984,1000,False,True,False
4441,EMP0107,HR,2025-10-28,Taxi,918,1500,False,True,True
4442,EMP0107,HR,2025-10-29,Entertainment,755,1000,False,True,True
4443,EMP0107,HR,2025-10-29,Entertainment,1010,1000,False,True,True
4444,EMP0107,HR,2025-10-27,Hotel,6957,8000,False,True,True
4445,EMP0057,Sales,2025-11-19,Entertainment,682,1000,False,True,True
4446,EMP0057,Sales,2025-11-19,Hotel,5574,8000,False,True,True
4447,EMP0057,Sales,2025-11-16,Hotel,8155,8000,True,True,True
4448,EMP0057,Sales,2025-11-19,Hotel,8178,8000,False,True,True
4449,EMP0074,Engineering,2025-12-12,Taxi,1424,1500,False,False,True
4450,EMP0074,Engineering,2025-12-15,Meals,812,1000,False,True,True
4451,EMP0098,HR,2026-01-26,Hotel,6718,8000,False,True,True
4452,EMP0098,HR,2026-01-24,Entertainment,756,1000,True,True,True
4453,EMP0098,HR,2026-01-26,Hotel,6559,8000,False,True,True
4454,EMP0098,HR,2026-01-23,Hotel,7351,8000,False,True,True
4455,EMP0046,Engineering,2025-11-12,Taxi,1302,1500,False,True,True
4456,EMP0046,Engineering,2025-11-09,Entertainment,2650,1000,True,True,True
4457,EMP0046,Engineering,2025-11-11,Entertainment,1012,1000,False,True,True
4458,EMP0058,Finance,2026-01-21,Meals,1037,1000,False,True,True
4459,EMP0058,Finance,2026-01-19,Meals,1013,1000,False,True,True
4460,EMP0117,HR,2025-11-10,Hotel,6539,8000,False,True,True
4461,EMP0117,HR,2025-11-10,Entertainment,704,1000,False,True,True
4462,EMP0097,Sales,2026-02-11,Entertainment,696,1000,False,True,True
4463,EMP0097,Sales,2026-02-11,Meals,1080,1000,False,True,True
4464,EMP0097,Sales,2026-02-10,Entertainment,973,1000,False,True,True
4465,EMP0097,Sales,2026-02-12,Meals,889,1000,False,True,True
4466,EMP0120,Finance,2026-01-02,Hotel,5729,8000,False,True,True
4467,EMP0120,Finance,2026-01-04,Entertainment,1401,1000,True,False,True
4468,EMP0120,Finance,2026-01-05,Taxi,1503,1500,False,True,True
4469,EMP0120,Finance,2026-01-05,Entertainment,850,1000,False,True,True
4470,EMP0120,Finance,2026-01-04,Taxi,1573,1500,True,True,True
4471,EMP0044,Sales,2025-11-01,Entertainment,1029,1000,True,True,True
4472,EMP0044,Sales,2025-10-31,Meals,670,1000,False,True,True
4473,EMP0044,Sales,2025-10-29,Entertainment,644,1000,False,True,True
4474,EMP0086,Engineering,2025-12-01,Taxi,1223,1500,False,True,True
4475,EMP0086,Engineering,2025-12-04,Entertainment,837,1000,False,True,True
4476,EMP0086,Engineering,2025-12-01,Entertainment,652,1000,False,True,False
4477,EMP0076,Finance,2025-12-08,Taxi,1267,1500,False,True,False
4478,EMP0076,Finance,2025-12-09,Meals,856,1000,False,True,True
4479,EMP0076,Finance,2025-12-06,Meals,1032,1000,True,False,True
4480,EMP0076,Finance,2025-12-06,Hotel,5116,8000,True,True,True
4481,EMP0007,Engineering,2025-11-30,Entertainment,808,1000,True,True,True
4482,EMP0007,Engineering,2025-11-29,Meals,1055,1000,True,True,True
4483,EMP0007,Engineering,2025-11-29,Entertainment,979,1000,True,True,True
4484,EMP0007,Engineering,2025-11-29,Meals,717,1000,True,True,True
4485,EMP0005,Engineering,2025-10-24,Meals,1089,1000,False,True,True
4486,EMP0005,Engineering,2025-10-22,Meals,1044,1000,False,True,True
4487,EMP0005,Engineering,2025-10-22,Meals,770,1000,False,True,False
4488,EMP0005,Marketing,2025-12-11,Meals,745,1000,False,True,True
4489,EMP0005,Marketing,2025-12-10,Entertainment,1047,1000,False,True,True
4490,EMP0005,Marketing,2025-12-08,Hotel,8583,8000,False,True,True
4491,EMP0005,Marketing,2025-12-10,Meals,710,1000,False,True,True
4492,EMP0005,Marketing,2025-12-10,Entertainment,938,1000,False,True,True
4493,EMP0034,HR,2025-12-25,Taxi,932,1500,False,True,True
4494,EMP0034,HR,2025-12-24,Taxi,2228,1500,False,True,True
4495,EMP0117,Marketing,2026-02-14,Meals,1046,1000,True,True,True
4496,EMP0117,Marketing,2026-02-12,Taxi,960,1500,False,True,True
4497,EMP0117,Marketing,2026-02-12,Meals,717,1000,False,True,True
4498,EMP0117,Marketing,2026-02-15,Hotel,10151,8000,True,False,True
4499,EMP0031,Sales,2025-10-22,Hotel,5844,8000,False,True,True
4500,EMP0031,Sales,2025-10-22,Meals,1098,1000,False,True,True
4501,EMP0031,Sales,2025-10-24,Entertainment,986,1000,False,True,True
4502,EMP0031,Sales,2025-10-22,Entertainment,960,1000,False,True,True
4503,EMP0086,Sales,2025-11-08,Taxi,1325,1500,True,True,True
4504,EMP0086,Sales,2025-11-08,Meals,726,1000,True,True,True
4505,EMP0001,Finance,2025-11-21,Meals,1238,1000,False,True,True
4506,EMP0001,Finance,2025-11-20,Meals,955,1000,False,True,True
4507,EMP0001,Finance,2025-11-19,Meals,1084,1000,False,True,True
4508,EMP0001,Finance,2025-11-20,Meals,941,1000,False,True,True
4509,EMP0091,Finance,2026-01-20,Taxi,1138,1500,False,True,True
4510,EMP0091,Finance,2026-01-21,Taxi,1223,1500,False,True,True
4511,EMP0091,Finance,2026-01-19,Hotel,5050,8000,False,True,True
4512,EMP0091,Finance,2026-01-21,Meals,672,1000,False,True,True
4513,EMP0065,Sales,2025-11-14,Meals,857,1000,False,True,True
4514,EMP0065,Sales,2025-11-14,Hotel,12519,8000,False,True,True
4515,EMP0010,Engineering,2026-02-08,Hotel,6865,8000,True,True,True
4516,EMP0010,Engineering,2026-02-06,Meals,682,1000,False,False,True
4517,EMP0010,Engineering,2026-02-09,Hotel,7118,8000,False,False,True
4518,EMP0010,Engineering,2026-02-09,Hotel,11954,8000,False,True,False
4519,EMP0010,Engineering,2026-02-09,Entertainment,1105,1000,False,True,True
4520,EMP0065,Marketing,2025-12-17,Meals,731,1000,False,True,False
4521,EMP0065,Marketing,2025-12-16,Meals,965,1000,False,True,False
4522,EMP0065,Marketing,2025-12-15,Taxi,1833,1500,False,True,True
4523,EMP0064,Marketing,2025-10-29,Hotel,5143,8000,False,True,True
4524,EMP0064,Marketing,2025-10-28,Meals,1016,1000,False,True,False
4525,EMP0064,Marketing,2025-10-31,Taxi,1578,1500,False,True,True
4526,EMP0064,Marketing,2025-10-30,Meals,1019,1000,False,True,False
4527,EMP0064,Marketing,2025-10-29,Taxi,1367,1500,False,True,True
4528,EMP0012,Marketing,2026-01-28,Hotel,5312,8000,False,True,True
4529,EMP0012,Marketing,2026-01-27,Entertainment,1175,1000,False,True,False
4530,EMP0062,Marketing,2025-11-30,Hotel,7899,8000,True,True,True
4531,EMP0062,Marketing,2025-11-30,Meals,912,1000,True,True,True
4532,EMP0062,Marketing,2025-11-28,Entertainment,745,1000,False,False,True
4533,EMP0053,Finance,2025-12-01,Entertainment,709,1000,False,True,True
4534,EMP0053,Finance,2025-12-01,Meals,657,1000,False,True,True
4535,EMP0053,Finance,2025-12-02,Taxi,962,1500,False,True,True
4536,EMP0053,Finance,2025-12-03,Meals,767,1000,False,True,True
4537,EMP0101,Marketing,2026-02-09,Hotel,10465,8000,False,True,True
4538,EMP0101,Marketing,2026-02-12,Hotel,7583,8000,False,True,True
4539,EMP0101,Marketing,2026-02-09,Taxi,947,1500,False,False,True
4540,EMP0101,Marketing,2026-02-12,Taxi,1238,1500,False,True,True
4541,EMP0101,Marketing,2026-02-09,Hotel,8582,8000,False,False,True
4542,EMP0028,Sales,2025-12-12,Hotel,4990,8000,False,True,True
4543,EMP0028,Sales,2025-12-10,Meals,633,1000,False,True,True
4544,EMP0028,Sales,2025-12-12,Meals,671,1000,False,True,True
4545,EMP0028,Sales,2025-12-11,Entertainment,924,1000,False,True,True
4546,EMP0110,HR,2025-11-20,Entertainment,655,1000,False,False,True
4547,EMP0110,HR,2025-11-22,Hotel,6029,8000,True,False,True
4548,EMP0110,HR,2025-11-22,Meals,657,1000,True,True,True
4549,EMP0110,HR,2025-11-19,Taxi,2087,1500,False,False,True
4550,EMP0046,Sales,2025-12-04,Entertainment,658,1000,False,False,True
4551,EMP0046,Sales,2025-12-02,Meals,1090,1000,False,True,True
4552,EMP0054,Finance,2025-12-02,Taxi,1455,1500,False,True,True
4553,EMP0054,Finance,2025-12-02,Hotel,9080,8000,False,True,True
4554,EMP0054,Finance,2025-11-29,Meals,1044,1000,True,True,True
4555,EMP0054,Finance,2025-12-01,Taxi,1306,1500,False,True,True
4556,EMP0093,Marketing,2026-02-10,Entertainment,753,1000,False,True,True
4557,EMP0093,Marketing,2026-02-11,Hotel,8627,8000,False,True,True
4558,EMP0093,Marketing,2026-02-08,Hotel,5278,8000,True,True,True
4559,EMP0093,Marketing,2026-02-11,Hotel,7378,8000,False,True,True
4560,EMP0089,Engineering,2026-01-12,Hotel,9817,8000,False,True,True
4561,EMP0089,Engineering,2026-01-10,Meals,758,1000,True,False,True
4562,EMP0089,Engineering,2026-01-12,Entertainment,738,1000,False,True,True
4563,EMP0089,Engineering,2026-01-13,Hotel,10169,8000,False,True,True
4564,EMP0089,Engineering,2026-01-10,Hotel,8129,8000,True,True,False
4565,EMP0101,HR,2026-01-19,Meals,1323,1000,False,True,True
4566,EMP0101,HR,2026-01-20,Taxi,1423,1500,False,True,True
4567,EMP0080,Marketing,2025-12-27,Taxi,1175,1500,True,True,True
4568,EMP0080,Marketing,2025-12-27,Taxi,1273,1500,True,True,True
4569,EMP0080,Marketing,2025-12-30,Entertainment,1169,1000,False,True,True
4570,EMP0025,Marketing,2025-11-09,Entertainment,1541,1000,True,True,True
4571,EMP0025,Marketing,2025-11-11,Entertainment,770,1000,False,False,True
4572,EMP0025,Marketing,2025-11-10,Meals,856,1000,False,True,True
4573,EMP0072,Engineering,2025-12-01,Hotel,8155,8000,False,True,True
4574,EMP0072,Engineering,2025-12-03,Taxi,1440,1500,False,True,True
4575,EMP0072,Engineering,2025-11-30,Taxi,1216,1500,True,True,True
4576,EMP0016,Marketing,2025-10-30,Taxi,1104,1500,False,True,True
4577,EMP0016,Marketing,2025-10-28,Taxi,977,1500,False,True,True
4578,EMP0002,Marketing,2025-11-19,Meals,845,1000,False,True,False
4579,EMP0002,Marketing,2025-11-17,Hotel,8869,8000,False,True,False
4580,EMP0002,Marketing,2025-11-18,Hotel,5298,8000,False,True,True
4581,EMP0117,Engineering,2026-01-11,Meals,861,1000,True,True,True
4582,EMP0117,Engineering,2026-01-11,Entertainment,3094,1000,True,True,True
4583,EMP0117,Engineering,2026-01-12,Hotel,7590,8000,False,True,False
4584,EMP0117,Engineering,2026-01-10,Taxi,1450,1500,True,True,True
4585,EMP0117,Engineering,2026-01-09,Hotel,5128,8000,False,False,True
4586,EMP0059,Marketing,2026-01-20,Hotel,8422,8000,False,True,True
4587,EMP0059,Marketing,2026-01-20,Meals,616,1000,False,True,True
4588,EMP0059,Marketing,2026-01-20,Entertainment,782,1000,False,True,True
4589,EMP0059,Marketing,2026-01-19,Taxi,1102,1500,False,True,True
4590,EMP0059,Marketing,2026-01-20,Entertainment,731,1000,False,True,True
4591,EMP0071,Finance,2025-11-10,Meals,1022,1000,False,True,True
4592,EMP0071,Finance,2025-11-10,Hotel,6099,8000,False,True,True
4593,EMP0071,Finance,2025-11-08,Hotel,5329,8000,True,True,True
4594,EMP0071,Finance,2025-11-08,Hotel,6047,8000,True,True,True
4595,EMP0071,Finance,2025-11-10,Hotel,8777,8000,False,True,True
4596,EMP0108,Sales,2025-11-26,Hotel,5467,8000,False,True,True
4597,EMP0108,Sales,2025-11-26,Taxi,1054,1500,False,True,True
4598,EMP0108,Sales,2025-11-27,Hotel,8721,8000,False,True,True
4599,EMP0108,Sales,2025-11-26,Hotel,5976,8000,False,False,True
4600,EMP0108,Sales,2025-11-26,Meals,1055,1000,False,True,True
4601,EMP0018,Engineering,2025-12-29,Hotel,7220,8000,False,True,True
4602,EMP0018,Engineering,2025-12-26,Taxi,1034,1500,False,True,True
4603,EMP0018,Engineering,2025-12-29,Meals,898,1000,False,True,True
4604,EMP0009,Finance,2025-12-30,Taxi,1803,1500,False,True,True
4605,EMP0009,Finance,2025-12-29,Hotel,6759,8000,False,True,True
4606,EMP0009,Finance,2025-12-31,Taxi,1530,1500,False,True,True
4607,EMP0015,Marketing,2025-11-23,Hotel,4856,8000,True,True,False
4608,EMP0015,Marketing,2025-11-20,Taxi,1285,1500,False,True,True
4609,EMP0015,Marketing,2025-11-23,Entertainment,2818,1000,True,False,True
4610,EMP0020,Engineering,2025-11-30,Hotel,10003,8000,True,True,True
4611,EMP0020,Engineering,2025-11-30,Meals,1108,1000,True,True,True
4612,EMP0020,Engineering,2025-11-30,Hotel,5923,8000,True,True,True
4613,EMP0020,Engineering,2025-12-01,Entertainment,1038,1000,False,True,True
4614,EMP0020,Engineering,2025-12-03,Taxi,1518,1500,False,True,True
4615,EMP0054,HR,2025-10-28,Hotel,8296,8000,False,True,True
4616,EMP0054,HR,2025-10-27,Entertainment,964,1000,False,False,True
4617,EMP0054,HR,2025-10-27,Entertainment,1355,1000,False,True,True
4618,EMP0066,Engineering,2025-11-20,Meals,1060,1000,False,True,True
4619,EMP0066,Engineering,2025-11-17,Meals,731,1000,False,True,True
4620,EMP0066,Engineering,2025-11-18,Hotel,8781,8000,False,True,True
4621,EMP0066,Engineering,2025-11-19,Hotel,10059,8000,False,True,True
4622,EMP0050,Engineering,2026-01-26,Entertainment,1389,1000,False,True,True
4623,EMP0050,Engineering,2026-01-25,Meals,796,1000,True,True,True
4624,EMP0050,Engineering,2026-01-27,Hotel,9156,8000,False,True,True
4625,EMP0050,Engineering,2026-01-28,Meals,602,1000,False,True,True
4626,EMP0050,Engineering,2026-01-25,Taxi,1068,1500,True,True,True
4627,EMP0058,Sales,2026-01-08,Hotel,8175,8000,False,True,True
4628,EMP0058,Sales,2026-01-06,Hotel,10744,8000,False,False,True
4629,EMP0058,Sales,2026-01-09,Meals,677,1000,False,True,True
4630,EMP0058,Sales,2026-01-09,Taxi,1147,1500,False,True,True
4631,EMP0112,Engineering,2026-01-28,Hotel,8787,8000,False,False,True
4632,EMP0112,Engineering,2026-01-28,Hotel,6220,8000,False,True,True
4633,EMP0112,Engineering,2026-01-29,Hotel,7141,8000,False,True,True
4634,EMP0114,Marketing,2025-12-27,Taxi,1329,1500,True,True,True
4635,EMP0114,Marketing,2025-12-26,Taxi,1618,1500,False,False,True
4636,EMP0114,Marketing,2025-12-27,Entertainment,1155,1000,True,True,True
4637,EMP0114,Marketing,2025-12-27,Taxi,1560,1500,True,True,True
4638,EMP0114,Marketing,2025-12-28,Meals,695,1000,True,True,True
4639,EMP0050,Marketing,2025-12-12,Entertainment,1093,1000,False,True,True
4640,EMP0050,Marketing,2025-12-11,Taxi,1446,1500,False,True,True
4641,EMP0004,HR,2026-02-07,Hotel,4897,8000,True,True,True
4642,EMP0004,HR,2026-02-09,Entertainment,925,1000,False,False,True
4643,EMP0004,HR,2026-02-07,Entertainment,948,1000,True,False,False
4644,EMP0083,Engineering,2026-01-24,Entertainment,2393,1000,True,False,True
4645,EMP0083,Engineering,2026-01-24,Entertainment,1068,1000,True,True,True
4646,EMP0083,Engineering,2026-01-26,Hotel,6978,8000,False,True,True
4647,EMP0083,Engineering,2026-01-24,Hotel,7078,8000,True,False,True
4648,EMP0083,Engineering,2026-01-24,Meals,1064,1000,True,True,True
4649,EMP0034,Finance,2025-11-05,Meals,1282,1000,False,True,True
4650,EMP0034,Finance,2025-11-07,Taxi,1086,1500,False,True,True
4651,EMP0034,Finance,2025-11-05,Hotel,7946,8000,False,True,True
4652,EMP0034,Finance,2025-11-08,Meals,650,1000,True,True,True
4653,EMP0034,Finance,2025-11-05,Hotel,6736,8000,False,True,True
4654,EMP0035,Marketing,2026-01-19,Meals,849,1000,False,True,True
4655,EMP0035,Marketing,2026-01-19,Taxi,2076,1500,False,True,True
4656,EMP0035,Marketing,2026-01-18,Taxi,1397,1500,True,True,True
4657,EMP0035,Marketing,2026-01-21,Hotel,8743,8000,False,True,True
4658,EMP0035,Marketing,2026-01-19,Entertainment,632,1000,False,True,True
4659,EMP0107,Finance,2025-11-14,Hotel,7773,8000,False,True,True
4660,EMP0107,Finance,2025-11-12,Taxi,1566,1500,False,True,True
4661,EMP0107,Finance,2025-11-14,Taxi,1725,1500,False,True,True
4662,EMP0107,Finance,2025-11-12,Hotel,6537,8000,False,True,True
4663,EMP0107,Finance,2025-11-12,Taxi,1070,1500,False,True,True
4664,EMP0026,Marketing,2026-01-16,Taxi,1230,1500,False,True,True
4665,EMP0026,Marketing,2026-01-16,Meals,664,1000,False,True,True
4666,EMP0026,Marketing,2026-01-15,Hotel,6434,8000,False,True,True
4667,EMP0026,Marketing,2026-01-15,Taxi,1280,1500,False,True,False
4668,EMP0107,Finance,2026-01-21,Hotel,6846,8000,False,False,True
4669,EMP0107,Finance,2026-01-20,Taxi,1966,1500,False,False,True
4670,EMP0107,Finance,2026-01-20,Entertainment,855,1000,False,True,True
4671,EMP0070,Engineering,2026-01-15,Taxi,1069,1500,False,True,True
4672,EMP0070,Engineering,2026-01-13,Hotel,5107,8000,False,False,True
4673,EMP0070,Engineering,2026-01-15,Entertainment,898,1000,False,False,True
4674,EMP0048,Finance,2026-01-30,Meals,932,1000,False,True,True
4675,EMP0048,Finance,2026-01-29,Entertainment,869,1000,False,True,True
4676,EMP0048,Finance,2026-01-28,Hotel,6882,8000,False,True,True
4677,EMP0048,Finance,2026-01-29,Entertainment,1646,1000,False,True,True
4678,EMP0012,HR,2026-02-13,Taxi,1132,1500,False,False,True
4679,EMP0012,HR,2026-02-14,Hotel,5388,8000,True,True,False
4680,EMP0022,Sales,2025-12-24,Taxi,1131,1500,False,True,True
4681,EMP0022,Sales,2025-12-27,Hotel,8767,8000,True,True,True
4682,EMP0022,Sales,2025-12-27,Hotel,6321,8000,True,True,True
4683,EMP0022,Sales,2025-12-27,Hotel,7081,8000,True,True,True
4684,EMP0022,Sales,2025-12-24,Meals,797,1000,False,True,False
4685,EMP0074,Engineering,2026-02-03,Taxi,1265,1500,False,False,True
4686,EMP0074,Engineering,2026-02-03,Hotel,7796,8000,False,True,True
4687,EMP0120,HR,2026-02-19,Entertainment,831,1000,False,True,True
4688,EMP0120,HR,2026-02-18,Meals,689,1000,False,True,True
4689,EMP0120,HR,2026-02-20,Meals,820,1000,False,True,True
4690,EMP0048,HR,2025-12-28,Taxi,1141,1500,True,True,True
4691,EMP0048,HR,2025-12-28,Meals,906,1000,True,True,True
4692,EMP0020,Engineering,2025-10-24,Taxi,1596,1500,False,True,True
4693,EMP0020,Engineering,2025-10-22,Entertainment,1011,1000,False,False,True
4694,EMP0020,Engineering,2025-10-24,Taxi,1156,1500,False,True,True
4695,EMP0020,Engineering,2025-10-21,Entertainment,879,1000,False,True,True
4696,EMP0027,HR,2025-11-04,Hotel,7445,8000,False,True,True
4697,EMP0027,HR,2025-11-03,Taxi,1555,1500,False,False,False
4698,EMP0016,Finance,2026-01-14,Entertainment,742,1000,False,True,True
4699,EMP0016,Finance,2026-01-16,Meals,655,1000,False,True,False
4700,EMP0016,Finance,2026-01-13,Entertainment,1000,1000,False,False,True
4701,EMP0016,Finance,2026-01-14,Entertainment,633,1000,False,True,True
4702,EMP0016,Finance,2026-01-13,Meals,930,1000,False,True,False
4703,EMP0076,Finance,2026-01-08,Entertainment,1059,1000,False,False,False
4704,EMP0076,Finance,2026-01-07,Hotel,12106,8000,False,True,True
4705,EMP0103,Finance,2026-01-29,Entertainment,811,1000,False,True,True
4706,EMP0103,Finance,2026-01-29,Entertainment,745,1000,False,True,True
4707,EMP0103,Finance,2026-01-30,Entertainment,681,1000,False,True,True
4708,EMP0103,Finance,2026-01-28,Taxi,1370,1500,False,True,True
4709,EMP0063,Sales,2025-11-22,Meals,927,1000,True,True,True
